PartitionKey,RowKey,zip,store1,store2,store3
50528,,50528,997,798,819
50529,,50529,646,51,624
50530,,50530,92,646,51
50531,,50531,203,257,997
50532,,50532,92,51,646
50533,,50533,51,646,92
50535,,50535,872,624,273
50536,,50536,798,997,273
50538,,50538,92,872,624
50539,,50539,997,819,798
50540,,50540,624,273,92
50541,,50541,646,624,51
50542,,50542,51,646,819
50543,,50543,92,872,646
50544,,50544,92,872,646
50545,,50545,51,646,819
50546,,50546,273,624,798
50548,,50548,646,51,624
50551,,50551,92,624,273
50552,,50552,92,624,872
50554,,50554,273,624,798
50556,,50556,997,819,257
50557,,50557,92,646,51
50558,,50558,646,51,819
50559,,50559,997,819,798
50560,,50560,51,646,819
50561,,50561,92,872,624
50562,,50562,273,798,624
50563,,50563,92,624,273
50565,,50565,273,624,798
50566,,50566,92,646,624
50567,,50567,624,273,872
50568,,50568,273,624,92
50569,,50569,92,646,51
50570,,50570,646,51,624
50571,,50571,624,273,92
50573,,50573,273,624,646
50574,,50574,624,273,646
50575,,50575,92,624,273
50576,,50576,273,624,798
50577,,50577,51,646,819
50578,,50578,997,798,819
50579,,50579,92,872,624
50581,,50581,624,273,646
50582,,50582,646,51,624
50583,,50583,872,624,92
50585,,50585,273,624,798
50586,,50586,92,872,624
50587,,50587,92,872,624
50588,,50588,273,624,92
50590,,50590,997,819,798
50591,,50591,51,646,819
50592,,50592,273,624,798
50593,,50593,624,273,92
50594,,50594,51,646,92
50595,,50595,51,646,92
50597,,50597,273,997,798
50598,,50598,997,819,798
50599,,50599,51,646,92
50601,,50601,651,51,495
50602,,50602,60,10,651
50603,,50603,60,10,231
50604,,50604,651,60,10
50605,,50605,60,51,10
50606,,50606,10,814,437
50607,,50607,814,10,437
50608,,50608,651,60,51
50609,,50609,651,495,437
50611,,50611,60,10,651
50612,,50612,495,437,651
50613,,50613,814,10,437
50614,,50614,814,437,495
50616,,50616,60,10,454
50619,,50619,60,10,814
50620,,50620,60,10,454
50621,,50621,651,495,437
50622,,50622,10,814,60
50623,,50623,814,10,437
50624,,50624,651,495,437
50625,,50625,60,10,651
50626,,50626,814,10,437
50627,,50627,651,51,77
50628,,50628,60,231,10
50629,,50629,814,10,437
50630,,50630,60,10,231
50631,,50631,10,60,814
50632,,50632,651,495,437
50633,,50633,51,651,646
50634,,50634,814,437,495
50635,,50635,651,495,437
50636,,50636,60,10,814
50638,,50638,651,495,437
50641,,50641,814,10,437
50642,,50642,651,495,437
50643,,50643,495,437,651
50644,,50644,814,10,437
50645,,50645,60,10,231
50647,,50647,10,814,60
50648,,50648,814,437,10
50649,,50649,651,60,10
50650,,50650,814,10,437
50651,,50651,437,495,814
50652,,50652,651,495,437
50653,,50653,60,454,10
50654,,50654,814,437,10
50655,,50655,10,814,60
50657,,50657,651,495,437
50658,,50658,60,10,814
50659,,50659,60,10,231
50660,,50660,10,814,651
50661,,50661,60,10,231
50662,,50662,814,10,437
50664,,50664,10,814,60
50665,,50665,651,60,10
50666,,50666,10,60,814
50667,,50667,814,437,495
50668,,50668,10,814,60
50669,,50669,651,495,437
50670,,50670,10,60,814
50671,,50671,814,10,437
50672,,50672,651,51,495
50673,,50673,651,495,814
50674,,50674,10,814,60
50675,,50675,651,495,437
50676,,50676,10,814,60
50677,,50677,10,60,814
50680,,50680,651,495,437
50681,,50681,10,814,60
50682,,50682,814,437,10
50701,,50701,814,437,495
50702,,50702,814,437,495
50703,,50703,814,10,437
50704,,50704,814,437,495
50706,,50706,437,814,495
50707,,50707,814,437,495
50799,,50799,814,437,495
50801,,50801,371,614,782
50830,,50830,371,614,77
50831,,50831,371,614,218
50833,,50833,614,371,180
50835,,50835,371,614,218
50836,,50836,371,614,180
50837,,50837,614,782,809
50839,,50839,614,782,371
50840,,50840,614,371,180
50841,,50841,614,371,782
50842,,50842,614,371,782
50843,,50843,614,782,809
50845,,50845,371,614,218
50846,,50846,614,782,809
50847,,50847,614,782,809
50848,,50848,614,371,180
50849,,50849,614,782,371
50851,,50851,614,371,180
50853,,50853,614,782,809
50854,,50854,371,218,614
50857,,50857,614,371,782
50858,,50858,614,371,782
50859,,50859,614,371,782
50860,,50860,371,218,614
50861,,50861,371,614,218
50862,,50862,614,371,180
50863,,50863,371,614,218
50864,,50864,614,782,371
50936,,50936,77,651,371
50940,,50940,77,651,371
50947,,50947,77,651,371
50950,,50950,77,651,371
50980,,50980,77,651,371
50981,,50981,77,651,371
51001,,51001,166,531,740
51002,,51002,273,624,798
51003,,51003,166,640,531
51004,,51004,166,531,872
51005,,51005,166,273,624
51006,,51006,166,872,531
51007,,51007,166,531,872
51008,,51008,166,531,740
51009,,51009,166,640,273
51010,,51010,166,531,459
51011,,51011,166,531,740
51012,,51012,166,273,624
51014,,51014,166,640,273
51015,,51015,166,531,872
51016,,51016,166,531,872
51017,,51017,166,531,740
51018,,51018,166,531,872
51019,,51019,166,531,872
51020,,51020,166,872,624
51022,,51022,166,531,640
51023,,51023,166,531,640
51024,,51024,166,531,740
51025,,51025,166,872,624
51026,,51026,166,531,872
51027,,51027,166,531,640
51028,,51028,166,531,640
51029,,51029,166,640,273
51030,,51030,166,531,872
51031,,51031,166,531,740
51033,,51033,273,624,640
51034,,51034,166,531,872
51035,,51035,166,531,640
51036,,51036,166,531,640
51037,,51037,166,640,273
51038,,51038,166,531,740
51039,,51039,166,531,872
51040,,51040,531,166,459
51041,,51041,166,531,640
51044,,51044,166,531,872
51045,,51045,166,531,640
51046,,51046,166,640,273
51047,,51047,640,273,798
51048,,51048,166,531,872
51049,,51049,166,531,273
51050,,51050,166,531,640
51051,,51051,166,531,872
51052,,51052,166,531,872
51053,,51053,872,624,273
51054,,51054,531,166,421
51055,,51055,166,531,872
51056,,51056,166,531,872
51057,,51057,166,531,640
51058,,51058,640,166,273
51059,,51059,531,166,459
51060,,51060,166,809,872
51061,,51061,166,273,624
51062,,51062,531,166,740
51063,,51063,531,166,692
51101,,51101,531,166,740
51102,,51102,531,166,421
51103,,51103,531,166,740
51104,,51104,166,531,872
51105,,51105,531,166,740
51106,,51106,531,166,740
51108,,51108,531,166,740
51109,,51109,531,166,740
51111,,51111,531,166,740
51201,,51201,640,166,657
51230,,51230,166,657,640
51231,,51231,640,166,798
51232,,51232,640,657,166
51234,,51234,166,640,657
51235,,51235,166,640,657
51237,,51237,640,657,166
51238,,51238,166,640,531
51239,,51239,166,640,531
51240,,51240,166,657,640
51241,,51241,415,166,657
51242,,51242,415,657,166
51243,,51243,657,640,166
51244,,51244,640,166,657
51245,,51245,640,166,798
51246,,51246,657,640,166
51247,,51247,166,531,640
51248,,51248,640,166,798
51249,,51249,640,657,798
51250,,51250,166,531,640
51301,,51301,640,798,273
51330,,51330,640,657,798
51331,,51331,640,798,657
51333,,51333,798,640,273
51334,,51334,798,640,997
51338,,51338,640,798,273
51340,,51340,640,798,273
51341,,51341,798,273,640
51342,,51342,798,997,640
51343,,51343,640,798,273
51344,,51344,798,203,997
51345,,51345,640,657,798
51346,,51346,640,798,273
51347,,51347,640,657,798
51349,,51349,640,657,798
51350,,51350,640,657,798
51351,,51351,640,798,657
51354,,51354,640,657,798
51355,,51355,640,798,203
51357,,51357,640,798,273
51358,,51358,798,640,273
51360,,51360,640,798,657
51363,,51363,640,798,203
51364,,51364,640,798,203
51365,,51365,798,640,997
51366,,51366,273,798,624
51401,,51401,872,809,92
51430,,51430,872,809,92
51431,,51431,872,166,624
51432,,51432,809,872,782
51433,,51433,872,92,624
51436,,51436,872,809,92
51439,,51439,872,809,782
51440,,51440,872,809,782
51441,,51441,872,809,782
51442,,51442,872,809,782
51443,,51443,872,809,92
51444,,51444,872,809,782
51445,,51445,166,872,624
51446,,51446,809,782,872
51447,,51447,809,782,872
51448,,51448,872,809,782
51449,,51449,872,92,624
51450,,51450,872,92,624
51451,,51451,872,92,809
51452,,51452,872,92,809
51453,,51453,92,872,624
51454,,51454,809,872,782
51455,,51455,872,809,782
51458,,51458,872,92,624
51459,,51459,872,809,92
51460,,51460,872,166,809
51461,,51461,872,809,166
51462,,51462,872,92,809
51463,,51463,809,872,782
51465,,51465,872,809,782
51466,,51466,872,92,624
51467,,51467,872,809,782
51501,,51501,981,916,459
51502,,51502,981,916,459
51503,,51503,981,916,459
51510,,51510,981,916,459
51520,,51520,809,872,782
51521,,51521,782,809,981
51523,,51523,531,459,981
51525,,51525,981,614,782
51526,,51526,981,459,916
51527,,51527,809,782,872
51528,,51528,809,872,782
51529,,51529,981,459,809
51530,,51530,809,782,872
51531,,51531,782,809,614
51532,,51532,614,782,809
51533,,51533,614,981,34
51534,,51534,981,916,34
51535,,51535,614,782,809
51536,,51536,782,981,809
51537,,51537,809,782,872
51540,,51540,981,34,916
51541,,51541,981,614,916
51542,,51542,981,459,916
51543,,51543,809,782,872
51544,,51544,614,782,809
51545,,51545,459,981,916
51546,,51546,981,459,916
51548,,51548,981,916,459
51549,,51549,981,916,459
51550,,51550,981,459,916
51551,,51551,981,34,916
51552,,51552,782,809,614
51553,,51553,981,916,459
51554,,51554,981,916,459
51555,,51555,981,459,916
51556,,51556,459,981,916
51557,,51557,459,981,916
51558,,51558,981,531,459
51559,,51559,981,916,459
51560,,51560,981,782,614
51561,,51561,981,916,34
51562,,51562,809,782,981
51563,,51563,981,459,916
51564,,51564,981,459,916
51565,,51565,809,782,981
51566,,51566,614,782,981
51570,,51570,782,809,981
51571,,51571,981,916,459
51572,,51572,166,531,809
51573,,51573,614,782,34
51574,,51574,809,782,981
51575,,51575,981,916,459
51576,,51576,981,916,459
51577,,51577,782,809,614
51578,,51578,809,782,872
51579,,51579,981,459,809
51591,,51591,614,782,981
51593,,51593,981,916,459
51601,,51601,614,180,34
51602,,51602,614,180,34
51603,,51603,614,180,34
51630,,51630,180,614,34
51631,,51631,180,614,1
51632,,51632,614,180,34
51636,,51636,180,614,34
51637,,51637,180,614,34
51638,,51638,614,34,180
51639,,51639,34,180,614
51640,,51640,34,875,180
51645,,51645,34,614,981
51646,,51646,614,180,371
51647,,51647,180,34,356
51648,,51648,34,875,916
51649,,51649,34,981,875
51650,,51650,34,356,180
51651,,51651,180,614,1
51652,,51652,34,875,981
51653,,51653,34,875,981
51654,,51654,34,875,916
51656,,51656,614,180,34
52001,,52001,954,253,618
52002,,52002,253,954,618
52003,,52003,253,954,618
52004,,52004,253,954,618
52030,,52030,954,930,618
52031,,52031,954,930,618
52032,,52032,954,618,253
52033,,52033,954,618,253
52035,,52035,814,10,253
52036,,52036,814,618,954
52037,,52037,930,954,618
52038,,52038,814,10,437
52039,,52039,253,954,618
52040,,52040,954,618,253
52041,,52041,814,618,954
52042,,52042,814,10,253
52043,,52043,10,814,253
52044,,52044,814,10,253
52045,,52045,954,253,618
52046,,52046,954,253,618
52047,,52047,10,814,253
52048,,52048,814,253,10
52049,,52049,253,814,10
52050,,52050,814,10,253
52052,,52052,253,10,814
52053,,52053,253,954,618
52054,,52054,954,618,930
52055,,52055,253,10,814
52056,,52056,253,954,814
52057,,52057,814,618,10
52060,,52060,954,930,618
52064,,52064,930,954,124
52065,,52065,253,954,618
52066,,52066,253,954,814
52068,,52068,954,253,618
52069,,52069,930,954,124
52070,,52070,930,954,124
52071,,52071,954,253,588
52072,,52072,10,814,253
52073,,52073,253,954,618
52074,,52074,930,954,618
52075,,52075,954,930,618
52076,,52076,814,10,253
52077,,52077,10,814,253
52078,,52078,954,618,253
52079,,52079,954,618,253
52099,,52099,253,954,618
52101,,52101,231,10,60
52131,,52131,231,60,10
52132,,52132,10,231,60
52133,,52133,10,231,60
52134,,52134,60,231,10
52135,,52135,10,814,231
52136,,52136,60,231,10
52140,,52140,231,10,60
52141,,52141,10,814,231
52142,,52142,10,814,60
52144,,52144,231,60,10
52146,,52146,231,10,253
52147,,52147,10,814,60
52149,,52149,231,60,10
52151,,52151,231,10,253
52154,,52154,60,10,231
52155,,52155,60,231,10
52156,,52156,10,814,231
52157,,52157,10,253,814
52158,,52158,253,10,231
52159,,52159,10,231,814
52160,,52160,231,10,60
52161,,52161,10,231,60
52162,,52162,231,10,814
52163,,52163,60,231,10
52164,,52164,10,814,60
52165,,52165,231,60,10
52166,,52166,10,60,231
52168,,52168,231,60,10
52169,,52169,10,814,231
52170,,52170,231,10,253
52171,,52171,10,814,60
52172,,52172,231,10,60
52175,,52175,10,814,60
52201,,52201,535,713,150
52202,,52202,437,40,495
52203,,52203,378,150,40
52204,,52204,150,378,40
52205,,52205,618,954,713
52206,,52206,495,437,40
52207,,52207,954,618,930
52208,,52208,495,40,378
52209,,52209,495,40,378
52210,,52210,437,814,495
52211,,52211,651,150,495
52212,,52212,618,954,930
52213,,52213,437,495,40
52214,,52214,437,618,40
52215,,52215,651,495,437
52216,,52216,618,930,954
52217,,52217,651,495,437
52218,,52218,437,814,618
52219,,52219,618,954,437
52220,,52220,150,378,40
52221,,52221,150,378,651
52222,,52222,150,378,651
52223,,52223,814,618,954
52224,,52224,495,437,651
52225,,52225,495,651,437
52226,,52226,930,954,618
52227,,52227,713,40,378
52228,,52228,40,378,713
52229,,52229,495,437,40
52231,,52231,150,378,535
52232,,52232,495,651,150
52233,,52233,437,40,495
52235,,52235,713,150,378
52236,,52236,150,378,40
52237,,52237,618,954,814
52240,,52240,713,150,378
52241,,52241,713,150,378
52242,,52242,713,378,150
52243,,52243,713,150,378
52244,,52244,713,150,378
52245,,52245,713,150,378
52246,,52246,713,150,378
52247,,52247,713,150,378
52248,,52248,150,378,535
52249,,52249,495,437,40
52251,,52251,150,378,40
52252,,52252,618,954,713
52253,,52253,713,618,40
52254,,52254,930,127,954
52255,,52255,930,618,954
52257,,52257,495,437,40
52301,,52301,150,378,40
52302,,52302,437,40,713
52305,,52305,618,713,954
52306,,52306,618,713,954
52307,,52307,378,150,40
52308,,52308,150,378,40
52309,,52309,954,618,930
52310,,52310,618,954,930
52312,,52312,618,954,713
52313,,52313,437,495,40
52314,,52314,713,618,40
52315,,52315,495,437,40
52316,,52316,150,378,40
52317,,52317,713,378,150
52318,,52318,40,378,495
52319,,52319,713,150,378
52320,,52320,618,954,930
52321,,52321,618,954,930
52322,,52322,713,150,378
52323,,52323,618,954,930
52324,,52324,437,40,495
52325,,52325,150,378,713
52326,,52326,814,437,10
52327,,52327,535,713,150
52328,,52328,437,40,495
52329,,52329,814,437,10
52330,,52330,814,618,437
52332,,52332,437,495,40
52333,,52333,713,378,40
52334,,52334,150,378,40
52335,,52335,150,378,713
52336,,52336,618,713,437
52337,,52337,618,954,713
52338,,52338,713,378,40
52339,,52339,651,495,40
52340,,52340,713,150,378
52341,,52341,437,40,495
52342,,52342,651,495,437
52344,,52344,437,40,713
52345,,52345,437,495,40
52346,,52346,495,437,40
52347,,52347,150,378,40
52348,,52348,495,651,40
52349,,52349,437,495,40
52350,,52350,618,713,954
52351,,52351,40,378,150
52352,,52352,437,814,495
52353,,52353,535,150,713
52354,,52354,40,495,378
52355,,52355,150,378,40
52356,,52356,150,713,378
52358,,52358,713,618,930
52359,,52359,150,713,535
52361,,52361,150,378,40
52362,,52362,618,954,930
52401,,52401,40,713,437
52402,,52402,437,40,713
52403,,52403,713,40,437
52404,,52404,40,713,378
52405,,52405,40,437,378
52406,,52406,437,814,495
52407,,52407,437,40,713
52408,,52408,437,40,713
52409,,52409,437,40,713
52410,,52410,437,40,713
52411,,52411,437,40,495
52497,,52497,437,40,713
52498,,52498,437,40,713
52499,,52499,437,40,713
52501,,52501,535,150,791
52530,,52530,535,791,6
52531,,52531,77,651,535
52533,,52533,535,6,791
52534,,52534,150,651,378
52535,,52535,535,6,791
52536,,52536,535,791,150
52537,,52537,791,577,535
52538,,52538,791,577,535
52540,,52540,535,150,713
52542,,52542,791,6,577
52543,,52543,150,535,378
52544,,52544,220,413,218
52548,,52548,535,150,378
52549,,52549,220,413,218
52550,,52550,150,378,535
52551,,52551,535,791,6
52552,,52552,791,535,577
52553,,52553,535,150,651
52554,,52554,535,150,791
52555,,52555,220,413,577
52556,,52556,535,6,791
52557,,52557,535,6,791
52560,,52560,535,791,6
52561,,52561,150,535,378
52562,,52562,150,378,535
52563,,52563,150,535,378
52565,,52565,791,6,535
52566,,52566,535,150,378
52567,,52567,535,6,791
52568,,52568,535,150,378
52569,,52569,77,371,218
52570,,52570,791,6,577
52571,,52571,577,535,791
52572,,52572,577,220,413
52573,,52573,791,6,535
52574,,52574,218,413,220
52576,,52576,535,150,378
52577,,52577,651,150,378
52580,,52580,535,150,378
52581,,52581,218,413,220
52583,,52583,218,413,371
52584,,52584,791,577,6
52585,,52585,535,150,378
52586,,52586,150,651,378
52588,,52588,791,6,535
52590,,52590,218,413,220
52591,,52591,150,535,378
52593,,52593,577,791,535
52594,,52594,577,791,535
52595,,52595,150,651,378
52601,,52601,50,535,6
52619,,52619,6,791,535
52620,,52620,6,791,535
52621,,52621,535,713,50
52623,,52623,50,535,6
52624,,52624,6,50,535
52625,,52625,6,791,535
52626,,52626,6,791,535
52627,,52627,6,791,50
52630,,52630,535,6,791
52631,,52631,6,535,791
52632,,52632,6,791,535
52635,,52635,535,6,791
52637,,52637,50,535,28
52638,,52638,50,535,6
52639,,52639,6,791,50
52640,,52640,535,50,28
52641,,52641,535,6,50
52642,,52642,535,6,791
52644,,52644,535,50,6
52645,,52645,535,6,50
52646,,52646,50,28,535
52647,,52647,535,50,6
52648,,52648,6,791,50
52649,,52649,535,6,791
52650,,52650,50,535,6
52651,,52651,535,6,791
52652,,52652,535,50,6
52653,,52653,535,50,28
52654,,52654,535,6,50
52655,,52655,50,535,6
52656,,52656,6,791,535
52657,,52657,6,535,791
52658,,52658,6,50,535
52659,,52659,535,50,6
52660,,52660,535,50,6
52701,,52701,124,930,127
52720,,52720,127,28,713
52721,,52721,930,127,618
52722,,52722,127,930,124
52726,,52726,127,930,28
52727,,52727,930,124,127
52728,,52728,127,28,930
52729,,52729,930,127,954
52730,,52730,124,930,127
52731,,52731,930,954,127
52732,,52732,124,930,127
52733,,52733,930,127,954
52736,,52736,930,127,954
52737,,52737,535,50,28
52738,,52738,535,28,50
52739,,52739,535,713,28
52742,,52742,930,127,954
52745,,52745,127,930,618
52746,,52746,127,930,124
52747,,52747,618,713,930
52748,,52748,127,930,124
52749,,52749,28,127,535
52750,,52750,930,124,127
52751,,52751,930,127,954
52752,,52752,535,28,50
52753,,52753,127,930,124
52754,,52754,535,28,50
52755,,52755,713,150,378
52756,,52756,127,930,124
52757,,52757,930,124,127
52758,,52758,930,127,124
52759,,52759,127,28,930
52760,,52760,127,930,28
52761,,52761,127,28,930
52765,,52765,127,930,618
52766,,52766,713,127,28
52767,,52767,127,124,930
52768,,52768,127,124,930
52769,,52769,127,28,930
52771,,52771,124,930,954
52772,,52772,618,713,930
52773,,52773,127,930,28
52774,,52774,930,954,127
52776,,52776,713,127,28
52777,,52777,930,127,954
52778,,52778,127,930,28
52801,,52801,127,28,930
52802,,52802,127,28,930
52803,,52803,127,28,930
52804,,52804,127,930,28
52805,,52805,127,930,28
52806,,52806,127,930,28
52807,,52807,127,930,28
52808,,52808,127,930,28
52809,,52809,127,930,28
53001,,53001,502,62,403
53002,,53002,403,585,502
53003,,53003,403,585,502
53004,,53004,403,502,585
53005,,53005,585,403,603
53006,,53006,502,403,62
53007,,53007,585,403,502
53008,,53008,403,585,603
53009,,53009,502,62,403
53010,,53010,502,403,62
53011,,53011,502,62,403
53012,,53012,403,585,502
53013,,53013,502,403,62
53014,,53014,62,502,565
53015,,53015,62,502,565
53016,,53016,403,691,502
53017,,53017,403,585,502
53018,,53018,403,585,603
53019,,53019,502,403,62
53020,,53020,502,62,565
53021,,53021,403,502,585
53022,,53022,403,585,502
53023,,53023,502,62,403
53024,,53024,403,585,502
53026,,53026,62,502,565
53027,,53027,403,585,502
53029,,53029,403,585,502
53031,,53031,502,62,403
53032,,53032,403,502,585
53033,,53033,403,585,502
53034,,53034,403,502,585
53035,,53035,403,502,585
53036,,53036,403,585,691
53037,,53037,403,585,502
53038,,53038,403,691,585
53039,,53039,403,502,691
53040,,53040,403,502,585
53042,,53042,62,502,565
53044,,53044,62,502,565
53045,,53045,585,403,603
53046,,53046,403,585,502
53047,,53047,403,585,691
53048,,53048,403,502,585
53049,,53049,502,62,565
53050,,53050,403,502,585
53051,,53051,403,585,502
53052,,53052,403,585,603
53056,,53056,403,585,502
53057,,53057,502,403,62
53058,,53058,403,585,502
53059,,53059,403,585,502
53060,,53060,403,585,502
53061,,53061,62,502,565
53062,,53062,62,502,565
53063,,53063,62,565,502
53064,,53064,403,585,603
53065,,53065,502,884,403
53066,,53066,403,585,691
53069,,53069,403,585,502
53070,,53070,502,62,403
53072,,53072,403,585,502
53073,,53073,502,62,403
53074,,53074,403,585,502
53075,,53075,502,403,62
53076,,53076,403,585,502
53078,,53078,403,585,502
53079,,53079,502,62,403
53080,,53080,403,585,502
53081,,53081,502,62,403
53082,,53082,62,502,565
53083,,53083,62,502,565
53085,,53085,502,62,403
53086,,53086,403,585,502
53088,,53088,62,502,215
53089,,53089,403,585,502
53090,,53090,403,502,585
53091,,53091,403,502,585
53092,,53092,585,403,502
53093,,53093,502,62,403
53094,,53094,403,691,585
53095,,53095,403,502,585
53097,,53097,403,585,502
53098,,53098,403,691,585
53099,,53099,403,502,691
53101,,53101,603,585,101
53102,,53102,603,585,466
53103,,53103,585,403,603
53104,,53104,603,585,403
53105,,53105,603,585,403
53108,,53108,585,603,403
53109,,53109,603,585,466
53110,,53110,585,403,603
53114,,53114,962,603,691
53115,,53115,962,603,691
53118,,53118,403,585,603
53119,,53119,403,585,603
53120,,53120,585,403,603
53121,,53121,962,603,585
53122,,53122,585,403,603
53125,,53125,603,962,585
53126,,53126,585,603,403
53127,,53127,403,585,603
53128,,53128,603,962,585
53129,,53129,585,403,603
53130,,53130,585,403,603
53132,,53132,585,403,603
53137,,53137,403,691,585
53138,,53138,603,962,585
53139,,53139,603,585,403
53140,,53140,603,585,403
53141,,53141,603,585,101
53142,,53142,603,585,403
53143,,53143,603,585,101
53144,,53144,603,585,403
53146,,53146,585,403,603
53147,,53147,603,962,585
53148,,53148,603,585,403
53149,,53149,403,585,603
53150,,53150,585,403,603
53151,,53151,585,403,603
53152,,53152,603,585,403
53153,,53153,403,585,603
53154,,53154,585,403,603
53156,,53156,403,585,691
53157,,53157,603,962,585
53158,,53158,603,585,101
53159,,53159,603,585,962
53167,,53167,585,603,403
53168,,53168,603,585,403
53170,,53170,603,585,403
53171,,53171,603,585,403
53172,,53172,585,403,603
53176,,53176,603,585,962
53177,,53177,603,585,403
53178,,53178,403,585,691
53179,,53179,603,585,466
53181,,53181,603,585,466
53182,,53182,585,603,403
53183,,53183,403,585,603
53184,,53184,962,603,359
53185,,53185,585,603,403
53186,,53186,585,403,603
53187,,53187,403,585,603
53188,,53188,585,403,603
53189,,53189,585,403,603
53190,,53190,403,962,585
53191,,53191,962,603,403
53192,,53192,603,585,466
53194,,53194,603,585,101
53195,,53195,603,962,359
53201,,53201,585,403,603
53202,,53202,585,403,603
53203,,53203,585,403,603
53204,,53204,585,403,603
53205,,53205,585,403,603
53206,,53206,585,403,603
53207,,53207,585,403,603
53208,,53208,585,403,603
53209,,53209,585,403,502
53210,,53210,585,403,603
53211,,53211,585,403,603
53212,,53212,585,403,603
53213,,53213,585,403,603
53214,,53214,585,403,603
53215,,53215,585,403,603
53216,,53216,585,403,603
53217,,53217,585,403,502
53218,,53218,585,403,502
53219,,53219,585,403,603
53220,,53220,585,403,603
53221,,53221,585,403,603
53222,,53222,585,403,603
53223,,53223,585,403,502
53224,,53224,585,403,502
53225,,53225,585,403,502
53226,,53226,585,403,603
53227,,53227,585,403,603
53228,,53228,585,403,603
53233,,53233,585,403,603
53234,,53234,585,403,603
53235,,53235,585,403,603
53237,,53237,585,403,603
53259,,53259,585,403,603
53263,,53263,585,403,603
53267,,53267,585,403,603
53268,,53268,585,403,603
53270,,53270,585,403,603
53274,,53274,585,403,603
53277,,53277,585,403,603
53278,,53278,585,403,603
53280,,53280,585,403,603
53281,,53281,585,403,603
53284,,53284,585,403,603
53285,,53285,585,403,603
53288,,53288,585,403,603
53290,,53290,585,403,603
53293,,53293,585,403,603
53295,,53295,585,403,603
53401,,53401,585,603,403
53402,,53402,585,603,403
53403,,53403,603,585,403
53404,,53404,585,603,403
53405,,53405,585,603,403
53406,,53406,585,603,403
53407,,53407,585,603,403
53408,,53408,585,603,403
53490,,53490,585,603,403
53501,,53501,962,670,691
53502,,53502,670,962,691
53503,,53503,317,214,691
53504,,53504,588,670,317
53505,,53505,962,691,670
53506,,53506,214,317,253
53507,,53507,317,214,691
53508,,53508,691,317,670
53510,,53510,588,253,317
53511,,53511,962,670,691
53512,,53512,962,670,691
53515,,53515,691,317,214
53516,,53516,588,670,317
53517,,53517,317,691,214
53518,,53518,253,214,317
53520,,53520,670,588,962
53521,,53521,670,588,691
53522,,53522,670,588,962
53523,,53523,691,962,670
53525,,53525,962,670,359
53526,,53526,214,253,317
53527,,53527,691,317,670
53528,,53528,317,691,214
53529,,53529,691,317,214
53530,,53530,588,670,317
53531,,53531,691,317,670
53532,,53532,691,317,670
53533,,53533,214,317,253
53534,,53534,691,962,670
53535,,53535,214,317,588
53536,,53536,691,962,670
53537,,53537,962,670,691
53538,,53538,691,962,403
53540,,53540,214,317,253
53541,,53541,588,670,317
53542,,53542,962,670,691
53543,,53543,317,214,588
53544,,53544,317,588,670
53545,,53545,962,670,691
53546,,53546,962,670,691
53547,,53547,962,691,670
53549,,53549,403,691,585
53550,,53550,670,962,588
53551,,53551,691,403,962
53553,,53553,214,317,253
53554,,53554,253,214,317
53555,,53555,691,317,214
53556,,53556,214,317,253
53557,,53557,403,691,502
53558,,53558,691,317,670
53559,,53559,691,317,403
53560,,53560,317,691,214
53561,,53561,691,317,214
53562,,53562,691,317,670
53563,,53563,962,691,670
53565,,53565,214,317,588
53566,,53566,670,588,962
53569,,53569,214,253,317
53570,,53570,670,588,317
53571,,53571,691,317,214
53572,,53572,691,317,670
53573,,53573,214,253,317
53574,,53574,670,317,691
53575,,53575,691,670,317
53576,,53576,962,670,691
53577,,53577,214,317,691
53578,,53578,317,691,214
53579,,53579,691,403,502
53580,,53580,253,214,317
53581,,53581,214,317,253
53582,,53582,317,214,691
53583,,53583,317,214,691
53584,,53584,214,317,253
53585,,53585,962,603,585
53586,,53586,588,670,317
53587,,53587,588,670,317
53588,,53588,214,317,691
53589,,53589,691,670,962
53590,,53590,691,317,670
53591,,53591,691,317,670
53593,,53593,691,317,670
53594,,53594,691,403,317
53595,,53595,317,214,588
53596,,53596,691,317,670
53597,,53597,691,317,670
53598,,53598,691,317,670
53599,,53599,588,670,317
53701,,53701,691,317,670
53702,,53702,691,317,670
53703,,53703,691,317,670
53704,,53704,691,317,670
53705,,53705,691,317,670
53706,,53706,691,317,670
53707,,53707,691,317,670
53708,,53708,691,317,670
53709,,53709,691,317,670
53710,,53710,691,317,670
53711,,53711,691,317,670
53713,,53713,691,317,670
53714,,53714,691,317,670
53715,,53715,691,317,670
53716,,53716,691,317,670
53717,,53717,317,691,670
53718,,53718,691,317,670
53719,,53719,691,317,670
53725,,53725,691,317,670
53726,,53726,691,317,670
53744,,53744,691,317,670
53777,,53777,691,317,670
53778,,53778,691,317,670
53779,,53779,691,317,670
53780,,53780,691,317,670
53782,,53782,691,317,670
53783,,53783,691,317,670
53784,,53784,691,317,670
53785,,53785,691,317,670
53786,,53786,691,317,670
53787,,53787,691,317,670
53788,,53788,691,317,670
53789,,53789,691,317,670
53790,,53790,691,317,670
53791,,53791,691,317,670
53792,,53792,691,317,670
53793,,53793,691,317,670
53794,,53794,691,317,670
53801,,53801,253,214,954
53802,,53802,253,214,10
53803,,53803,588,253,670
53804,,53804,253,214,814
53805,,53805,253,214,317
